,defender_nflId,predictedMotionSeparation,postSnapSeparationAdded,percentRoutesWithAddedPostSnapSeparation,count
36,41269.0,4.89886319263915,-0.4118211261641092,0.3448275862068966,29
37,35459.0,7.101519729360397,-0.4104957805440978,0.4251968503937008,127
38,46091.0,5.514603064536435,-0.4043624950319764,0.41139240506329117,158
39,46080.0,6.140190434259985,-0.4024467402087133,0.5,80
40,53494.0,6.522549428976975,-0.3889302607401337,0.4578313253012048,83
41,52515.0,5.064867267390068,-0.385350760419295,0.325,40
42,55240.0,3.3835828646030155,-0.38474810676248866,0.2962962962962963,27
43,46175.0,4.9264826003803,-0.3818465954245704,0.38095238095238093,63
44,53489.0,5.094286720379263,-0.37350667010080413,0.36,125
45,47881.0,5.4376095056013956,-0.36376768454159136,0.39805825242718446,103
46,46188.0,4.970711537973691,-0.35155522105995957,0.3953488372093023,129
47,53451.0,3.4708502482756822,-0.34314790558519603,0.29411764705882354,51
48,49410.0,6.017873474893084,-0.3407275539981143,0.39669421487603307,121
49,53469.0,5.080387101985167,-0.336039397712839,0.3424657534246575,146
50,42935.0,3.086591001258244,-0.33599983702571723,0.31901840490797545,163
51,46139.0,5.714630069063573,-0.33485372304885047,0.375,128
52,45571.0,3.301937753643602,-0.3343393458530622,0.32222222222222224,90
53,45643.0,5.541289171613321,-0.3212003882119201,0.391304347826087,46
54,46124.0,3.6549734045686915,-0.32037214942558456,0.36129032258064514,155
55,42388.0,4.937571746266291,-0.3200428566637375,0.40268456375838924,149
56,44873.0,6.286836165714671,-0.31913517665173596,0.3764705882352941,85
57,52594.0,6.189967916177152,-0.31898004791436674,0.43333333333333335,30
58,44848.0,6.544327817519703,-0.31855410693126823,0.4049586776859504,121
59,52505.0,5.833337606656905,-0.3122353000615958,0.35443037974683544,79
60,43797.0,4.827390276164514,-0.2938369086059428,0.4117647058823529,51
61,46086.0,4.881173434705084,-0.2914493872894351,0.41605839416058393,137
62,53503.0,3.3131995193593173,-0.2889512776825263,0.32,200
63,52571.0,3.7683512232418828,-0.28569986316983603,0.32515337423312884,163
64,46521.0,5.245445902946231,-0.28397449880951275,0.3,40
65,47891.0,4.480900052605377,-0.25166493415823893,0.34579439252336447,107
66,42827.0,3.9399053283942562,-0.2489696620444652,0.5,26
67,43404.0,5.194205808153468,-0.24338114780537465,0.41379310344827586,116
68,43325.0,4.988459335078499,-0.2419666746812994,0.38961038961038963,154
69,41483.0,3.864479461706679,-0.23872298470477019,0.4095238095238095,105
70,47804.0,5.454018387558515,-0.23257873405371068,0.4189189189189189,74
71,54708.0,3.291834375594858,-0.2264019490348368,0.2890995260663507,211
72,44926.0,5.471203191697698,-0.22031451682616793,0.4057971014492754,138
73,53509.0,5.032721040797902,-0.21880930459343484,0.39097744360902253,133
74,40039.0,8.43191625647228,-0.2140088331560869,0.4528301886792453,53
75,44862.0,4.913271823134187,-0.2053460814053639,0.42528735632183906,87
76,46186.0,6.351593297971369,-0.19512085716617442,0.39669421487603307,121
77,44903.0,6.950461178185277,-0.19300378728521314,0.3978494623655914,93
78,35466.0,6.69512984398414,-0.189586823283048,0.4479166666666667,96
79,53581.0,6.021816076563071,-0.18403504908919732,0.4507042253521127,71
80,54574.0,3.8902611522110866,-0.180505518047631,0.38414634146341464,164
81,46259.0,6.711710450482197,-0.17831765206509215,0.3783783783783784,74
82,46127.0,3.6585764457025234,-0.1691684107338275,0.41025641025641024,39
83,48241.0,4.50166901560582,-0.16856514997420075,0.4117647058823529,51
84,54479.0,5.3128207173896795,-0.16702181227543456,0.43023255813953487,86
85,46846.0,5.908555133801517,-0.16641197556812,0.4634146341463415,41
86,45395.0,3.67218170651621,-0.16445915839971664,0.38571428571428573,140
87,54533.0,3.449672027929858,-0.1638014264452905,0.37575757575757573,165
88,47810.0,5.633572429340907,-0.16033218998665072,0.42718446601941745,103
89,39984.0,3.973924865807075,-0.1593709849263112,0.4258373205741627,209
90,46456.0,3.678192817415983,-0.14965763551173294,0.34146341463414637,164
91,43299.0,3.597417669791621,-0.14702321545051802,0.41711229946524064,187
92,52542.0,5.035959557539707,-0.14036939848583133,0.42342342342342343,111
93,41270.0,6.502871598314034,-0.14032603122573495,0.4666666666666667,105
94,41256.0,4.239870006496849,-0.13839141041281908,0.4,45
95,42368.0,4.996983486923565,-0.1349979873186589,0.41353383458646614,133
96,46151.0,7.671115261631183,-0.13465523909332916,0.36585365853658536,41
97,42543.0,7.8074497698516225,-0.13352426421409713,0.44155844155844154,77
98,53437.0,3.9404333929664377,-0.1324930457157062,0.3412698412698413,126
99,41300.0,5.179950426825434,-0.12741203740414556,0.46938775510204084,98
100,41257.0,3.3958224355764774,-0.1256388248622701,0.3973509933774834,151
101,43497.0,5.256502921188948,-0.12516543418853032,0.5,82
102,43353.0,5.598955210168139,-0.12507120473967728,0.417910447761194,134
103,47971.0,5.377360481896459,-0.1208114664407511,0.43884892086330934,139
104,42393.0,4.227775924413394,-0.11949094116027355,0.4230769230769231,130
105,44823.0,2.803655657069761,-0.11759172285387876,0.4049586776859504,121
106,52697.0,4.169792125847655,-0.11276663972220088,0.4461538461538462,65
107,52417.0,3.7659844339619335,-0.11219205982415749,0.38333333333333336,120
108,44911.0,3.584239351198624,-0.11043957877403275,0.42207792207792205,154
109,44830.0,3.8749083245568507,-0.10646856889488936,0.3968253968253968,189
110,53476.0,4.143416058395578,-0.10580579526609755,0.4597156398104265,211
111,52471.0,5.006428399910638,-0.10405282169240745,0.39655172413793105,58
112,52472.0,5.010171327870421,-0.10186690286876073,0.4883720930232558,43
113,52431.0,5.514680407266019,-0.10073739575235185,0.40229885057471265,87
114,52469.0,3.919434191717439,-0.09917257612199008,0.36904761904761907,168
115,44902.0,3.968011671748595,-0.09793577463142245,0.3873239436619718,142
116,48516.0,5.5285466046305265,-0.08701660408950562,0.432258064516129,155
117,54469.0,3.748359046814288,-0.08685143677520636,0.3574660633484163,221
118,43323.0,4.9586320843970775,-0.08425518544318948,0.49019607843137253,51
119,46114.0,3.358182895990698,-0.08115640328068657,0.4722222222222222,36
120,54523.0,4.986784936875517,-0.0809465096082072,0.3728813559322034,59
121,54600.0,3.53141055197945,-0.08039957162776676,0.35294117647058826,68
122,46211.0,3.4291379723900968,-0.07810040781877754,0.39148936170212767,235
123,42030.0,4.055969228509403,-0.07680116607725175,0.3695652173913043,184
124,43986.0,3.765541981943786,-0.07551506380889808,0.3728813559322034,59
125,54513.0,4.778295175334823,-0.07520113052213416,0.4,95
126,46194.0,3.5630553223415844,-0.07226041292733668,0.40789473684210525,152
127,44872.0,3.273608631453155,-0.07025522755284655,0.36619718309859156,213
128,45345.0,5.1121800737861385,-0.06782795524087651,0.4528301886792453,106
129,44974.0,5.689952121087012,-0.06388973412286192,0.42857142857142855,28
130,46652.0,3.830416016045799,-0.06179348816766436,0.39325842696629215,178
131,46757.0,3.4450205328424706,-0.06096628004771726,0.3924050632911392,158
132,54492.0,5.029764674378229,-0.05884312858539195,0.45098039215686275,153
133,54514.0,3.396614428727326,-0.058796418034666544,0.323943661971831,71
134,52435.0,5.485709615739834,-0.05645550829109247,0.39473684210526316,152
135,47996.0,5.337248188200976,-0.054186416679106016,0.4411764705882353,102
136,46087.0,3.916511149695896,-0.05413006624803655,0.39655172413793105,116
137,54504.0,3.9318330413661258,-0.05213697466741279,0.46875,160
138,47844.0,5.134328867825354,-0.051167095374177705,0.4722222222222222,72
139,52647.0,3.0296918152912347,-0.04638761311479331,0.3741496598639456,147
140,43700.0,3.637844062314804,-0.039364085595025494,0.3815789473684211,152
141,40017.0,5.314495694139866,-0.03806009259538479,0.44166666666666665,120
142,54487.0,5.090261929719676,-0.03767665981034578,0.42857142857142855,84
143,46123.0,6.152650270059275,-0.03504285792919385,0.4827586206896552,87
144,53656.0,4.757469582707632,-0.03217908327369369,0.43333333333333335,30
145,46354.0,3.699475219699125,-0.02864222621732411,0.41346153846153844,104
146,46212.0,5.610418332512427,-0.02861753213510153,0.4794520547945205,73
147,47941.0,3.888921846843521,-0.028330653362350026,0.4325581395348837,215
148,47855.0,5.691913574979768,-0.027148289324720708,0.4482758620689655,58
149,42116.0,4.918571652346558,-0.026201461049366603,0.4740740740740741,135
150,47938.0,5.024527974566851,-0.024523558735641177,0.375,56
151,46132.0,4.142093251826821,-0.023421349945636393,0.42045454545454547,176
152,46698.0,3.7465847767351574,-0.01934351323940374,0.43703703703703706,135
153,47872.0,5.282447673573695,-0.01872336851786102,0.4772727272727273,132
154,52518.0,2.811191211583854,-0.012757197002932107,0.336,125
155,52458.0,4.3499761420834515,-0.01179569771867531,0.4298245614035088,114
156,48476.0,3.1902044824148517,-0.006914237143014717,0.472,125
157,54618.0,3.6273875114447995,-0.005506292799447468,0.40789473684210525,228
158,47871.0,5.320531150943711,-0.0010971082721621518,0.3939393939393939,99
159,53462.0,3.3980564142403447,0.00015980773383278283,0.3568075117370892,213
160,43373.0,3.3875247204682744,0.0021468837316427542,0.42990654205607476,214
161,44878.0,3.1930513428276437,0.0036377194497511367,0.4107142857142857,112
162,42485.0,6.130698618723162,0.0064204219743331575,0.5824175824175825,91
163,52424.0,3.5619275897071505,0.009069641122712541,0.36813186813186816,182
164,44904.0,3.4960805150578826,0.01435488426553193,0.373134328358209,134
165,52478.0,5.2922309774521334,0.01726149558465762,0.43564356435643564,101
166,54527.0,6.469774049177569,0.017696612871297306,0.5476190476190477,42
167,54502.0,5.325260216995813,0.02152735499164576,0.46808510638297873,94
168,40107.0,7.992805425332408,0.02219119094862278,0.42857142857142855,28
169,54586.0,4.100145888124931,0.024257396750522162,0.44696969696969696,132
170,54500.0,4.035048193939392,0.034046046095974315,0.4088397790055249,181
171,38592.0,4.1215600423484,0.03542194237661038,0.4134078212290503,179
172,54525.0,5.647861866087041,0.036985994611634314,0.5,30
173,53596.0,4.164798426550502,0.041774599530341794,0.4393939393939394,132
174,45004.0,6.208561720353643,0.04391501882389316,0.5111111111111111,90
175,53465.0,5.335911033174774,0.047052960444720335,0.47368421052631576,95
176,43522.0,3.3884684260908697,0.04762274335239265,0.4315068493150685,146
177,47826.0,5.254115849374352,0.048461231731474506,0.41935483870967744,62
178,46700.0,3.528572879859736,0.05072012938407119,0.3880597014925373,67
179,42361.0,3.758813397723634,0.06085182989143898,0.4619289340101523,197
180,52473.0,5.026441891928419,0.062036591754528206,0.4462809917355372,121
181,52945.0,3.8622085888479636,0.06404701801268824,0.45652173913043476,46
182,52493.0,5.407224311549071,0.06893167571314868,0.4827586206896552,29
183,52497.0,4.217542984783903,0.07027423764773562,0.4639175257731959,194
184,52459.0,4.098706840433227,0.07497676513650615,0.423963133640553,217
185,46085.0,5.7663569153275365,0.07611865315850436,0.48623853211009177,109
186,53641.0,7.218823351274002,0.08096848480430308,0.4918032786885246,61
187,52445.0,4.231905499429281,0.083732228683696,0.40963855421686746,83
188,46902.0,4.450975301550824,0.08396622620847351,0.4457831325301205,83
189,52546.0,3.86287448635364,0.087705752419042,0.43283582089552236,201
190,53642.0,3.613789545958148,0.08839205273223517,0.39080459770114945,87
191,54562.0,5.101628333552033,0.08922081825460482,0.5087719298245614,57
192,43478.0,3.724734593980079,0.09578684440099981,0.4604651162790698,215
193,53455.0,3.645761154865705,0.09864427769450747,0.39361702127659576,188
194,47888.0,5.358569551466395,0.10280621097030951,0.456,125
195,53565.0,4.2538339853578515,0.10456713434745087,0.4398148148148148,216
196,54488.0,4.088044993256259,0.11519574633378248,0.5098039215686274,153
197,47817.0,3.9745203599096492,0.1165051249105205,0.4235294117647059,170
198,47931.0,5.913265719605527,0.1227799316824042,0.5204081632653061,98
199,37778.0,4.735066830602464,0.12811839868942304,0.5,52
200,46729.0,3.4886928952101877,0.13099700315966292,0.46875,96
201,52411.0,3.435670230039456,0.1317136415640528,0.41935483870967744,186
202,42467.0,5.602140719264989,0.13431210143111227,0.44,100
203,38607.0,5.268336863336203,0.14012306513904146,0.47619047619047616,147
204,53674.0,4.496223643091889,0.14467156490021488,0.5,58
205,52272.0,3.750162446686505,0.1452620248601724,0.425531914893617,94
206,52627.0,6.527937237308972,0.14674376122741173,0.4117647058823529,51
207,44887.0,5.252636280634668,0.1484438752393806,0.4745762711864407,59
208,52619.0,3.0899382539040308,0.15157747527917062,0.4305555555555556,72
209,40166.0,6.250438090013365,0.15195330216412628,0.5,52
210,47816.0,4.2009057729841865,0.15446470544873886,0.45495495495495497,222
211,43376.0,4.342666244806286,0.15498041660787046,0.3870967741935484,31
212,43407.0,4.619410562408241,0.15592702371340597,0.45098039215686275,51
213,47877.0,4.036920500174548,0.16117723587698343,0.4117647058823529,221
214,53481.0,5.574380353953957,0.1630369880763328,0.47297297297297297,74
215,52852.0,4.561647538274706,0.16490739596194337,0.45652173913043476,138
216,52506.0,4.895815944765349,0.1674151759563289,0.5510204081632653,49
217,53583.0,3.996098112393971,0.16926713994126472,0.4161849710982659,173
218,44968.0,5.2000935710550635,0.16996032759675314,0.5178571428571429,56
219,52663.0,5.663641598691254,0.17147235092978755,0.4945054945054945,91
220,48026.0,6.390563573795527,0.1760954631405234,0.524390243902439,82
221,44925.0,8.45282564722081,0.17615098791934056,0.5633802816901409,71
222,46157.0,5.541682612971688,0.1777234225412118,0.4230769230769231,26
223,47984.0,3.7830146315803135,0.18495770484284185,0.4900662251655629,151
224,46304.0,4.498272116838696,0.1854965925515011,0.48120300751879697,133
225,53487.0,5.263913370605786,0.19854074347713838,0.4375,144
226,47882.0,5.942907203242703,0.20204442349494875,0.512396694214876,121
227,53595.0,3.3290426996885514,0.20299081824371368,0.5333333333333333,45
228,44828.0,2.874447359159263,0.21403613114777326,0.5088495575221239,226
229,46088.0,5.132545674153037,0.21489807954088286,0.49473684210526314,95
230,42816.0,5.0535147974150485,0.2189363674276908,0.43902439024390244,41
231,44906.0,3.4300141851616615,0.22116932946710177,0.4789473684210526,190
232,43350.0,6.051856116598296,0.22424389868393774,0.44,125
233,47899.0,4.807268620983972,0.22579342216388498,0.43617021276595747,94
234,43313.0,3.936548242741474,0.22925505932900697,0.4835164835164835,91
235,52991.0,3.543163851602952,0.2333059686467055,0.4697986577181208,149
236,54650.0,4.38333240203031,0.2405617120887313,0.5070422535211268,71
237,44976.0,4.9519553923060196,0.24503474810386572,0.4852941176470588,136
238,52545.0,4.193488042767585,0.24780500005376244,0.42592592592592593,54
239,45287.0,3.4950027750323147,0.24837494913529712,0.4581005586592179,179
240,52453.0,4.483276647825398,0.25475302962656343,0.4563758389261745,149
241,53554.0,5.791202410948605,0.26030019923216063,0.5631067961165048,103
242,54936.0,3.757027857657063,0.26153041846993036,0.4153846153846154,130
243,46137.0,5.103478799216524,0.26295383647163806,0.4892086330935252,139
244,53532.0,4.772141229275262,0.2640535314913173,0.47674418604651164,86
245,46223.0,3.431233850216398,0.2657777594821608,0.5185185185185185,27
246,52436.0,5.333185395070255,0.2668939721024019,0.4594594594594595,148
247,53445.0,5.000538529987612,0.2677895801871115,0.46774193548387094,124
248,46527.0,4.96839087280463,0.2678510800494581,0.4722222222222222,72
249,44893.0,3.073750625505329,0.26858884484266665,0.4899328859060403,149
250,44854.0,6.236573139136991,0.2772542472593639,0.5540540540540541,74
251,47864.0,4.184225457753977,0.28927935382163594,0.4520547945205479,73
252,52416.0,4.199421009820693,0.2911586274266963,0.4892086330935252,139
253,38559.0,6.908888346184133,0.2911988713975442,0.49056603773584906,106
254,54778.0,3.540568945148789,0.295069386133071,0.4897959183673469,49
255,54677.0,4.690871659816582,0.30383512664119455,0.5045045045045045,111
256,52444.0,6.019765190085004,0.30416970464011706,0.4857142857142857,70
257,47863.0,5.203931147400316,0.30513895666612256,0.5,52
258,38588.0,4.618347645729941,0.3135216629416809,0.5277777777777778,180
259,53601.0,3.703808228677238,0.3148837744531851,0.4892086330935252,139
260,47829.0,2.9022749117323863,0.3176623133538062,0.46153846153846156,39
261,46190.0,3.7292962488499066,0.3326136350891866,0.4484848484848485,165
262,43327.0,3.3425183748969554,0.34598888309606846,0.49238578680203043,197
263,46073.0,3.476014261390783,0.35251756183588234,0.5,110
264,46312.0,2.6950907046703483,0.357551770516657,0.4642857142857143,56
265,38540.0,3.312131738492402,0.35812814851827046,0.5252525252525253,198
266,44866.0,4.767360216324109,0.3596992508915428,0.5277777777777778,36
267,53854.0,3.1282483961215006,0.363449350736273,0.5,30
268,44999.0,5.6751334595529,0.3713312555647355,0.49079754601226994,163
269,46215.0,3.4503998109748557,0.37919814850057154,0.47540983606557374,61
270,46823.0,3.924895046289961,0.38038905701799364,0.5135135135135135,37
271,52452.0,6.177629616953659,0.3827255506071888,0.45977011494252873,87
272,43641.0,3.5565606445460616,0.38842312777909405,0.5421686746987951,166
273,43294.0,4.324215839380638,0.39330877822686977,0.528169014084507,142
274,52547.0,3.5667997834664016,0.3934979901165432,0.503448275862069,145
275,37724.0,3.1991416234772876,0.39437051729877093,0.45121951219512196,82
276,54606.0,4.598001244491506,0.39687850100368205,0.43564356435643564,101
277,47929.0,3.6583605657641156,0.4011156354468952,0.5072463768115942,138
278,52438.0,2.851143775116827,0.4043371323816947,0.4444444444444444,72
279,38707.0,3.9076356614441217,0.4078327528126774,0.5238095238095238,42
280,52527.0,4.4381192881332705,0.40789967943564154,0.5032258064516129,155
281,42390.0,4.355158157185497,0.4099252112526947,0.44776119402985076,67
282,43503.0,5.5637057971273975,0.4168677941563506,0.5569620253164557,79
283,44964.0,3.9889936388545606,0.42553488606486617,0.5045045045045045,111
284,47788.0,5.324308852656027,0.4274798904621384,0.49645390070921985,141
285,52706.0,5.102798456769973,0.4274910744562271,0.49473684210526314,95
286,46077.0,4.628297665090111,0.45319946336989947,0.4864864864864865,111
287,53533.0,3.8186555115839043,0.4638844963453531,0.46601941747572817,103
288,43533.0,4.845689620249949,0.4748536791369301,0.4262295081967213,61
289,52980.0,4.628019507565062,0.4862593998288385,0.5714285714285714,42
290,46099.0,3.8454815396412165,0.4888250746536848,0.40816326530612246,98
291,54622.0,4.575325808499608,0.49443679229111626,0.5454545454545454,44
292,46187.0,3.934455252670405,0.503926334452125,0.5352112676056338,71
293,47964.0,7.829673406857,0.5045703137237678,0.5641025641025641,39
294,38868.0,6.534405861454891,0.5130062226895629,0.5591397849462365,93
295,53537.0,4.422855811891662,0.5198277459493422,0.5151515151515151,99
296,47846.0,7.119874293445465,0.5396129374109822,0.5423728813559322,118
297,42427.0,5.372612490241486,0.5499967209027656,0.5081967213114754,122
298,54468.0,4.28684680824962,0.5522157401819308,0.5562913907284768,151
299,46775.0,3.3775837650662472,0.5539245507556707,0.46774193548387094,124
300,53957.0,3.7326794423658956,0.5545942356045632,0.574468085106383,47
301,41240.0,3.801353407624357,0.5744451022009245,0.5681818181818182,44
302,46162.0,3.877086941278613,0.5827450741173346,0.4375,32
303,43306.0,5.551018714695362,0.5894319450929212,0.59375,64
304,46278.0,3.908698167106421,0.5966585864495184,0.55,60
305,46142.0,5.040626463272025,0.6186602590888481,0.6229508196721312,122
306,48259.0,5.286162600626997,0.6374669672757388,0.5344827586206896,58
307,54632.0,4.511542162967206,0.6480036612173582,0.5945945945945946,37
308,42441.0,3.8095431938273596,0.6843674457110696,0.5732484076433121,157
309,44837.0,5.815396851449512,0.7001807848554805,0.5531914893617021,47
310,46669.0,5.97132816030686,0.7474239577244395,0.6595744680851063,47
311,46686.0,4.389283575340859,0.7507500151466118,0.6031746031746031,63
312,38577.0,5.362342706863626,0.7730194378575411,0.5833333333333334,72
313,42391.0,5.131896615604628,0.834908890114353,0.6,45
314,54704.0,5.549280456697517,0.8652456533965657,0.5777777777777777,45
315,42929.0,5.469960186927856,0.8885943053700266,0.5494505494505495,91
316,42488.0,5.883694204176319,1.1706276829071718,0.69,100
317,44827.0,6.215141691241589,1.369392549901556,0.7272727272727273,55
318,43341.0,5.714736262902258,1.5308171649652595,0.7407407407407407,27
